,municipio_productor,departamento,recurso_natural,a_o_produccion,valor_contraprestacion
33985,Barbacoas,Nariño,PLATA,2018,181419.0
33986,Barbacoas,Nariño,PLATA,2012,12653.0
33987,Barbacoas,Nariño,PLATA,2013,30855.0
33988,Barbacoas,Nariño,PLATA,2016,531.0
33989,Barbacoas,Nariño,PLATA,2017,116169.0
33990,Barbacoas,Nariño,PLATA,2018,91093.0
33991,Barbacoas,Nariño,PLATA,2017,140437.0
33992,Barbacoas,Nariño,PLATA,2018,22459.0
33993,Barbacoas,Nariño,PLATA,2019,115386.0
33994,Barbacoas,Nariño,PLATA,2021,211401.0
33995,Barbacoas,Nariño,PLATA,2016,1811.0
33996,Barbacoas,Nariño,PLATA,2017,182905.0
33997,Barbacoas,Nariño,PLATA,2018,13490.0
33998,Barbacoas,Nariño,PLATA,2013,6736.0
33999,Barbacoas,Nariño,PLATA,2017,203353.0
34000,Barbacoas,Nariño,PLATA,2018,58134.0
34001,Barbacoas,Nariño,PLATA,2013,7416.0
34002,Barbacoas,Nariño,PLATA,2014,2050.0
34003,Barbacoas,Nariño,PLATA,2016,46326.0
34004,Barbacoas,Nariño,PLATA,2017,207616.0
34005,Barbacoas,Nariño,PLATA,2019,45933.0
34006,Barbacoas,Nariño,PLATA,2020,178511.0
34007,Barbacoas,Nariño,PLATA,2016,12172.0
34008,Barbacoas,Nariño,PLATA,2017,252486.0
34009,Barbacoas,Nariño,PLATA,2018,59606.0
34010,Barbacoas,Nariño,PLATA,2012,39168.0
34011,Barbacoas,Nariño,PLATA,2013,5921.0
34012,Barbacoas,Nariño,PLATA,2014,2135.0
34013,Barbacoas,Nariño,PLATA,2016,161033.0
34014,Barbacoas,Nariño,PLATA,2017,218086.0
34015,Barbacoas,Nariño,PLATA,2018,98377.0
34016,Barbacoas,Nariño,PLATA,2014,46989.0
34017,Barbacoas,Nariño,PLATA,2016,119609.0
34018,Barbacoas,Nariño,PLATA,2017,225497.0
34019,Barbacoas,Nariño,PLATA,2018,10032.0
34020,Barbacoas,Nariño,PLATA,2019,68460.0
34021,Barbacoas,Nariño,PLATA,2020,477161.0
34022,Barbacoas,Nariño,PLATINO,2014,3476310.0
34023,Barbacoas,Nariño,PLATINO,2015,2493868.0
34024,Barbacoas,Nariño,PLATINO,2017,387701.0
34025,Barbacoas,Nariño,PLATINO,2014,13158136.0
34026,Barbacoas,Nariño,PLATINO,2016,198379.0
34027,Barbacoas,Nariño,PLATINO,2016,2770787.0
34028,Barbacoas,Nariño,PLATINO,2014,5019501.0
34029,Barbacoas,Nariño,PLATINO,2014,7740223.0
34030,Barbacoas,Nariño,PLATINO,2013,532855.0
34031,Barbacoas,Nariño,PLATINO,2014,4607062.0
34032,Barbacoas,Nariño,PLATINO,2015,1768232.0
34033,Barbacoas,Nariño,PLATINO,2016,1878076.0
34034,Barbacoas,Nariño,PLATINO,2013,1566049.0
34035,Barbacoas,Nariño,PLATINO,2014,2960517.0
34036,Barbacoas,Nariño,PLATINO,2014,4094985.0
34037,Barbacoas,Nariño,PLATINO,2015,236791.0
34038,Buesaco,Nariño,GRAVAS,2013,6062156.0
34039,Colon - Nariño,Nariño,ORO,2016,593783.0
34040,Colon - Nariño,Nariño,ORO,2015,618742.0
34041,Colon - Nariño,Nariño,ORO,2015,286534.0
34042,Consaca,Nariño,RECEBO,2019,41762.0
34043,Consaca,Nariño,RECEBO,2018,177658.0
34044,Consaca,Nariño,RECEBO,2019,21892.0
34045,Consaca,Nariño,RECEBO,2018,100090.0
34046,Consaca,Nariño,RECEBO,2020,13126.0
34047,Consaca,Nariño,RECEBO,2018,49441.0
34048,Consaca,Nariño,RECEBO,2020,14028.0
34049,Consaca,Nariño,GRAVAS,2019,17280.0
34050,Consaca,Nariño,GRAVAS,2021,22596.0
34051,Consaca,Nariño,GRAVAS,2019,14432.0
34052,Consaca,Nariño,GRAVAS,2020,23911.0
34053,Consaca,Nariño,GRAVAS,2018,4831.0
34054,Consaca,Nariño,GRAVAS,2020,15545.0
34055,Consaca,Nariño,GRAVAS,2018,20253.0
34056,Consaca,Nariño,GRAVAS,2020,22554.0
34057,Contadero,Nariño,RECEBO,2019,452690.0
34058,Contadero,Nariño,RECEBO,2019,433340.0
34059,Contadero,Nariño,RECEBO,2018,207512.0
34060,Contadero,Nariño,RECEBO,2019,404041.0
34061,Contadero,Nariño,RECEBO,2012,19427.0
34062,Contadero,Nariño,RECEBO,2016,531081.0
34063,Contadero,Nariño,RECEBO,2017,449519.0
34064,Contadero,Nariño,RECEBO,2018,556624.0
34065,Contadero,Nariño,RECEBO,2019,741469.0
34066,Cuaspud,Nariño,GRAVA DE CANTERA,2012,15317.0
34067,Cuaspud,Nariño,RECEBO,2017,6687.0
34068,Cuaspud,Nariño,RECEBO,2019,25971.0
34069,Cuaspud,Nariño,RECEBO,2019,43842.0
34070,Cuaspud,Nariño,RECEBO,2016,5016.0
34071,Cuaspud,Nariño,RECEBO,2019,98290.0
34072,Cuaspud,Nariño,RECEBO,2012,160089.0
34073,Cuaspud,Nariño,RECEBO,2016,3344.0
34074,Cuaspud,Nariño,RECEBO,2018,10067.0
34075,Cuaspud,Nariño,RECEBO,2019,23695.0
34076,Cuaspud,Nariño,RECEBO,2020,59289.0
34077,Cumbitara,Nariño,ORO,2012,995059.0
34078,Cumbitara,Nariño,ORO,2013,2890360.0
34079,Cumbitara,Nariño,ORO,2014,18194442.0
34080,Cumbitara,Nariño,ORO,2016,380955.0
34081,Cumbitara,Nariño,ORO,2017,896250.0
34082,Cumbitara,Nariño,ORO,2012,4268333.0
34083,Cumbitara,Nariño,ORO,2013,1407818.0
34084,Cumbitara,Nariño,ORO,2014,3280348.0
34085,Cumbitara,Nariño,ORO,2016,1969946.0
34086,Cumbitara,Nariño,ORO,2017,1133533.0
34087,Cumbitara,Nariño,ORO,2012,3214107.0
34088,Cumbitara,Nariño,ORO,2013,1717932.0
34089,Cumbitara,Nariño,ORO,2014,3832289.0
34090,Cumbitara,Nariño,ORO,2016,3431329.0
34091,Cumbitara,Nariño,ORO,2012,4719580.0
34092,Cumbitara,Nariño,ORO,2013,1469327.0
34093,Cumbitara,Nariño,ORO,2014,2447361.0
34094,Cumbitara,Nariño,ORO,2016,2644604.0
34095,Cumbitara,Nariño,ORO,2012,26080144.0
34096,Cumbitara,Nariño,ORO,2013,48153063.0
34097,Cumbitara,Nariño,ORO,2016,1582465.0
34098,Cumbitara,Nariño,ORO,2012,106302522.0
34099,Cumbitara,Nariño,ORO,2013,58428330.0
34100,Cumbitara,Nariño,ORO,2016,905272.0
34101,Cumbitara,Nariño,ORO,2017,67411.0
34102,Cumbitara,Nariño,ORO,2012,89769073.0
34103,Cumbitara,Nariño,ORO,2013,669811.0
34104,Cumbitara,Nariño,ORO,2015,7090478.0
34105,Cumbitara,Nariño,ORO,2016,6564367.0
34106,Cumbitara,Nariño,ORO,2012,121948597.0
34107,Cumbitara,Nariño,ORO,2013,559152.0
34108,Cumbitara,Nariño,ORO,2016,5361393.0
34109,Cumbitara,Nariño,ORO,2012,130509345.0
34110,Cumbitara,Nariño,ORO,2015,1224730.0
34111,Cumbitara,Nariño,ORO,2016,2591640.0
34112,Cumbitara,Nariño,ORO,2012,124458601.0
34113,Cumbitara,Nariño,ORO,2013,7913013.0
34114,Cumbitara,Nariño,ORO,2016,4278390.0
34115,Cumbitara,Nariño,ORO,2012,70531861.0
34116,Cumbitara,Nariño,ORO,2013,1420876.0
34117,Cumbitara,Nariño,ORO,2015,4843920.0
34118,Cumbitara,Nariño,ORO,2016,1877119.0
34119,Cumbitara,Nariño,ORO,2012,4515794.0
34120,Cumbitara,Nariño,ORO,2013,33731518.0
34121,Cumbitara,Nariño,ORO,2015,436868.0
34122,Cumbitara,Nariño,ORO,2016,2724242.0
34123,Cumbitara,Nariño,PLATA,2012,64298.0
34124,Cumbitara,Nariño,PLATA,2012,128859.0
34125,Cumbitara,Nariño,PLATA,2012,46791.0
34126,Cumbitara,Nariño,PLATINO,2012,75988.0
34127,Cumbitara,Nariño,PLATINO,2012,1186311.0
34128,Cumbitara,Nariño,PLATINO,2012,532075.0
34129,Cumbitara,Nariño,PLATINO,2012,1330458.0
34130,El Charco,Nariño,ORO,2013,39684.0
34131,El Charco,Nariño,ORO,2014,26098061.0
34132,El Charco,Nariño,ORO,2015,802069605.0
34133,El Charco,Nariño,ORO,2016,1011213.0
34134,El Charco,Nariño,ORO,2017,58364387.0
34135,El Charco,Nariño,ORO,2019,59610327.0
34136,El Charco,Nariño,ORO,2014,82504016.0
34137,El Charco,Nariño,ORO,2015,74127647.0
34138,El Charco,Nariño,ORO,2016,4263528.0
34139,El Charco,Nariño,ORO,2017,110632594.0
34140,El Charco,Nariño,ORO,2019,33547513.0
34141,El Charco,Nariño,ORO,2013,754302.0
34142,El Charco,Nariño,ORO,2014,44357324.0
34143,El Charco,Nariño,ORO,2016,69307800.0
34144,El Charco,Nariño,ORO,2017,77520962.0
34145,El Charco,Nariño,ORO,2019,9432447.0
34146,El Charco,Nariño,ORO,2020,38287524.0
34147,El Charco,Nariño,ORO,2013,220351.0
34148,El Charco,Nariño,ORO,2014,57019073.0
34149,El Charco,Nariño,ORO,2015,105456475.0
34150,El Charco,Nariño,ORO,2016,138157904.0
34151,El Charco,Nariño,ORO,2017,136604466.0
34152,El Charco,Nariño,ORO,2014,719504.0
34153,El Charco,Nariño,ORO,2015,142847499.0
34154,El Charco,Nariño,ORO,2016,30215879.0
34155,El Charco,Nariño,ORO,2017,84387613.0
34156,El Charco,Nariño,ORO,2014,107961173.0
34157,El Charco,Nariño,ORO,2016,155317645.0
34158,El Charco,Nariño,ORO,2017,91273605.0
34159,El Charco,Nariño,ORO,2018,446626746.0
34160,El Charco,Nariño,ORO,2019,65820955.0
34161,El Charco,Nariño,ORO,2020,293704714.0
34162,El Charco,Nariño,ORO,2014,117807262.0
34163,El Charco,Nariño,ORO,2015,84173057.0
34164,El Charco,Nariño,ORO,2016,187419273.0
34165,El Charco,Nariño,ORO,2017,9386902.0
34166,El Charco,Nariño,ORO,2018,106478254.0
34167,El Charco,Nariño,ORO,2014,286904750.0
34168,El Charco,Nariño,ORO,2015,184899008.0
34169,El Charco,Nariño,ORO,2016,529841278.0
34170,El Charco,Nariño,ORO,2017,743211.0
34171,El Charco,Nariño,ORO,2014,413266840.0
34172,El Charco,Nariño,ORO,2015,178781005.0
34173,El Charco,Nariño,ORO,2016,545650688.0
34174,El Charco,Nariño,ORO,2017,1421928.0
34175,El Charco,Nariño,ORO,2018,22401937.0
34176,El Charco,Nariño,ORO,2019,142665889.0
34177,El Charco,Nariño,ORO,2020,242853702.0
34178,El Charco,Nariño,ORO,2014,213096530.0
34179,El Charco,Nariño,ORO,2015,65482721.0
34180,El Charco,Nariño,ORO,2016,214764025.0
34181,El Charco,Nariño,ORO,2018,25500039.0
34182,El Charco,Nariño,ORO,2013,1685129.0
34183,El Charco,Nariño,ORO,2014,499068779.0
34184,El Charco,Nariño,ORO,2015,32732380.0
34185,El Charco,Nariño,ORO,2016,358059239.0
34186,El Charco,Nariño,ORO,2018,11415462.0
34187,El Charco,Nariño,ORO,2013,58454884.0
34188,El Charco,Nariño,ORO,2014,833719668.0
34189,El Charco,Nariño,ORO,2015,24523109.0
34190,El Charco,Nariño,ORO,2016,254370024.0
34191,El Charco,Nariño,ORO,2017,7783848.0
34192,El Charco,Nariño,ORO,2018,131163083.0
34193,El Charco,Nariño,ORO,2019,60617920.0
34194,El Charco,Nariño,ORO,2020,247720443.0
34195,El Charco,Nariño,PLATA,2019,53992.0
34196,El Charco,Nariño,PLATA,2019,5661.0
34197,El Charco,Nariño,PLATA,2016,10699.0
34198,El Charco,Nariño,PLATA,2019,15091.0
34199,El Charco,Nariño,PLATA,2019,15866.0
34200,El Charco,Nariño,PLATA,2020,45283.0
34201,El Charco,Nariño,PLATA,2018,48815.0
34202,El Charco,Nariño,PLATA,2020,711.0
34203,El Charco,Nariño,PLATINO,2016,967380.0
34204,El Peñol,Nariño,RECEBO,2014,2090.0
34205,El Tablón de Gómez,Nariño,GRAVAS,2018,796539.0
34206,Funes,Nariño,GRAVA DE CANTERA,2015,4441036.0
34207,Funes,Nariño,GRAVA DE CANTERA,2015,1275317.0
34208,Funes,Nariño,GRAVAS DE RIO,2016,945006.0
34209,Funes,Nariño,GRAVAS DE RIO,2013,5839871.0
34210,Funes,Nariño,GRAVAS DE RIO,2014,2705661.0
34211,Funes,Nariño,GRAVAS DE RIO,2012,3079746.0
34212,Funes,Nariño,GRAVAS DE RIO,2013,5928871.0
34213,Funes,Nariño,GRAVAS DE RIO,2012,1872866.0
34214,Funes,Nariño,GRAVAS DE RIO,2013,11257297.0
34215,Funes,Nariño,GRAVAS DE RIO,2014,1527337.0
34216,Funes,Nariño,GRAVAS DE RIO,2015,2796461.0
34217,Funes,Nariño,GRAVAS DE RIO,2016,32530.0
34218,Funes,Nariño,RECEBO,2020,223030.0
34219,Funes,Nariño,RECEBO,2021,894949.0
34220,Funes,Nariño,RECEBO,2020,283354.0
34221,Funes,Nariño,RECEBO,2019,665694.0
34222,Funes,Nariño,RECEBO,2020,169639.0
34223,Funes,Nariño,GRAVAS,2017,506994.0
34224,Funes,Nariño,GRAVAS,2018,235226.0
34225,Funes,Nariño,GRAVAS,2019,1346770.0
34226,Funes,Nariño,GRAVAS,2020,3291386.0
34227,Funes,Nariño,GRAVAS,2021,1666572.0
34228,Funes,Nariño,GRAVAS,2017,1795406.0
34229,Funes,Nariño,GRAVAS,2018,1370065.0
34230,Funes,Nariño,GRAVAS,2019,2655312.0
34231,Funes,Nariño,GRAVAS,2020,3315826.0
34232,Funes,Nariño,GRAVAS,2021,1741377.0
34233,Funes,Nariño,GRAVAS,2016,21600.0
34234,Funes,Nariño,GRAVAS,2019,3273150.0
34235,Funes,Nariño,GRAVAS,2020,1976688.0
34236,Funes,Nariño,GRAVAS,2013,1555097.0
34237,Funes,Nariño,GRAVAS,2014,7691321.0
34238,Funes,Nariño,GRAVAS,2015,34608.0
34239,Funes,Nariño,GRAVAS,2016,3963322.0
34240,Funes,Nariño,GRAVAS,2017,2951130.0
34241,Funes,Nariño,GRAVAS,2018,2082977.0
34242,Funes,Nariño,GRAVAS,2019,4118287.0
34243,Funes,Nariño,GRAVAS,2020,3495049.0
34244,Iles,Nariño,GRAVA DE CANTERA,2012,289322.0
34245,Iles,Nariño,GRAVA DE CANTERA,2012,348321.0
34246,Iles,Nariño,GRAVA DE CANTERA,2012,353427.0
34247,Iles,Nariño,GRAVA DE CANTERA,2012,359101.0
34248,Iles,Nariño,GRAVA DE CANTERA,2014,304133.0
34249,Iles,Nariño,GRAVA DE CANTERA,2015,1715846.0
34250,Iles,Nariño,GRAVAS DE RIO,2014,1063024.0
34251,Iles,Nariño,RECEBO,2012,460183.0
34252,Iles,Nariño,RECEBO,2017,28004.0
34253,Iles,Nariño,RECEBO,2018,273006.0
34254,Iles,Nariño,RECEBO,2019,285945.0
34255,Iles,Nariño,RECEBO,2020,3743876.0
34256,Iles,Nariño,RECEBO,2017,188943.0
34257,Iles,Nariño,RECEBO,2018,189141.0
34258,Iles,Nariño,RECEBO,2019,579199.0
34259,Iles,Nariño,RECEBO,2020,3030261.0
34260,Iles,Nariño,RECEBO,2016,535584.0
34261,Iles,Nariño,RECEBO,2017,165371.0
34262,Iles,Nariño,RECEBO,2018,175156.0
34263,Iles,Nariño,RECEBO,2020,4398337.0
34264,Iles,Nariño,RECEBO,2014,1879447.0
34265,Iles,Nariño,RECEBO,2015,1838192.0
34266,Iles,Nariño,RECEBO,2016,63364.0
34267,Iles,Nariño,RECEBO,2017,175203.0
34268,Iles,Nariño,RECEBO,2018,440912.0
34269,Iles,Nariño,RECEBO,2019,2509086.0
34270,Iles,Nariño,RECEBO,2020,897099.0
34271,Iles,Nariño,GRAVAS,2017,2386180.0
34272,Iles,Nariño,GRAVAS,2018,686981.0
34273,Iles,Nariño,GRAVAS,2019,3187081.0
34274,Iles,Nariño,GRAVAS,2020,12214527.0
34275,Iles,Nariño,GRAVAS,2017,1903361.0
34276,Iles,Nariño,GRAVAS,2018,1165561.0
34277,Iles,Nariño,GRAVAS,2019,5021519.0
34278,Iles,Nariño,GRAVAS,2020,11175254.0
34279,Iles,Nariño,GRAVAS,2021,898645.0
34280,Iles,Nariño,GRAVAS,2016,1249432.0
34281,Iles,Nariño,GRAVAS,2017,1738052.0
34282,Iles,Nariño,GRAVAS,2018,1072626.0
34283,Iles,Nariño,GRAVAS,2020,14207035.0
34284,Iles,Nariño,GRAVAS,2012,382013.0
34285,Iles,Nariño,GRAVAS,2013,1071749.0
34286,Iles,Nariño,GRAVAS,2014,441978.0
34287,Iles,Nariño,GRAVAS,2015,2278578.0
34288,Iles,Nariño,GRAVAS,2016,4614344.0
34289,Iles,Nariño,GRAVAS,2017,761325.0
34290,Iles,Nariño,GRAVAS,2018,2398044.0
34291,Iles,Nariño,GRAVAS,2019,8370449.0
34292,Iles,Nariño,GRAVAS,2020,13521662.0
34293,Imues,Nariño,ARCILLAS MISCELANEAS,2017,1021732.0
34294,Imues,Nariño,ARCILLAS MISCELANEAS,2018,223383.0
34295,Ipiales,Nariño,ARENA DE CANTERA,2013,25930.0
34296,Ipiales,Nariño,ARENA DE CANTERA,2013,29294.0
34297,Ipiales,Nariño,ARENA DE CANTERA,2012,20685.0
34298,Ipiales,Nariño,GRAVA DE CANTERA,2013,53440.0
34299,Ipiales,Nariño,GRAVA DE CANTERA,2014,115610.0
34300,Ipiales,Nariño,GRAVA DE CANTERA,2015,111468.0
34301,Ipiales,Nariño,RECEBO,2017,522962.0
34302,Ipiales,Nariño,RECEBO,2018,254354.0
34303,Ipiales,Nariño,RECEBO,2019,148220.0
34304,Ipiales,Nariño,RECEBO,2020,233496.0
34305,Ipiales,Nariño,RECEBO,2021,203119.0
34306,Ipiales,Nariño,RECEBO,2013,88288.0
34307,Ipiales,Nariño,RECEBO,2016,471383.0
34308,Ipiales,Nariño,RECEBO,2017,956995.0
34309,Ipiales,Nariño,RECEBO,2018,421112.0
34310,Ipiales,Nariño,RECEBO,2019,355701.0
34311,Ipiales,Nariño,RECEBO,2020,130541.0
34312,Ipiales,Nariño,RECEBO,2021,23606.0
34313,Ipiales,Nariño,RECEBO,2013,111356.0
34314,Ipiales,Nariño,RECEBO,2016,19561.0
34315,Ipiales,Nariño,RECEBO,2017,718717.0
34316,Ipiales,Nariño,RECEBO,2018,274987.0
34317,Ipiales,Nariño,RECEBO,2019,704747.0
34318,Ipiales,Nariño,RECEBO,2020,299997.0
34319,Ipiales,Nariño,RECEBO,2012,250242.0
34320,Ipiales,Nariño,RECEBO,2014,1057738.0
34321,Ipiales,Nariño,RECEBO,2015,567566.0
34322,Ipiales,Nariño,RECEBO,2016,886896.0
34323,Ipiales,Nariño,RECEBO,2017,559903.0
34324,Ipiales,Nariño,RECEBO,2018,874870.0
34325,Ipiales,Nariño,RECEBO,2019,308234.0
34326,Ipiales,Nariño,RECEBO,2020,284279.0
34327,Ipiales,Nariño,GRAVAS,2017,101165.0
34328,Ipiales,Nariño,GRAVAS,2018,600405.0
34329,Ipiales,Nariño,GRAVAS,2019,725924.0
34330,Ipiales,Nariño,GRAVAS,2020,93646.0
34331,Ipiales,Nariño,GRAVAS,2021,121027.0
34332,Ipiales,Nariño,GRAVAS,2016,416898.0
34333,Ipiales,Nariño,GRAVAS,2017,30492.0
34334,Ipiales,Nariño,GRAVAS,2018,164241.0
34335,Ipiales,Nariño,GRAVAS,2019,773839.0
34336,Ipiales,Nariño,GRAVAS,2020,24166.0
34337,Ipiales,Nariño,GRAVAS,2021,76247.0
34338,Ipiales,Nariño,GRAVAS,2016,96484.0
34339,Ipiales,Nariño,GRAVAS,2017,32670.0
34340,Ipiales,Nariño,GRAVAS,2018,133932.0
34341,Ipiales,Nariño,GRAVAS,2019,816223.0
34342,Ipiales,Nariño,GRAVAS,2020,698366.0
34343,Ipiales,Nariño,GRAVAS,2015,646448.0
34344,Ipiales,Nariño,GRAVAS,2016,658443.0
34345,Ipiales,Nariño,GRAVAS,2017,1289396.0
34346,Ipiales,Nariño,GRAVAS,2018,1414077.0
34347,Ipiales,Nariño,GRAVAS,2019,813163.0
34348,Ipiales,Nariño,GRAVAS,2020,619251.0
34349,Ipiales,Nariño,ORO,2012,6558796.0
34350,La Llanada,Nariño,ORO,2012,1493734.0
34351,La Llanada,Nariño,ORO,2013,47208313.0
34352,La Llanada,Nariño,ORO,2014,2978061.0
34353,La Llanada,Nariño,ORO,2012,8256530.0
34354,La Llanada,Nariño,ORO,2013,134171595.0
34355,La Llanada,Nariño,ORO,2014,6535124.0
34356,La Llanada,Nariño,ORO,2017,6308334.0
34357,La Llanada,Nariño,ORO,2012,6635142.0
34358,La Llanada,Nariño,ORO,2013,63151583.0
34359,La Llanada,Nariño,ORO,2012,5772131.0
34360,La Llanada,Nariño,ORO,2013,44635798.0
34361,La Llanada,Nariño,ORO,2015,3578446.0
34362,La Llanada,Nariño,ORO,2012,72281517.0
34363,La Llanada,Nariño,ORO,2013,5139511.0
34364,La Llanada,Nariño,ORO,2012,51409623.0
34365,La Llanada,Nariño,ORO,2017,15389534.0
34366,La Llanada,Nariño,ORO,2018,39873585.0
34367,La Llanada,Nariño,ORO,2012,63963489.0
34368,La Llanada,Nariño,ORO,2012,31943173.0
34369,La Llanada,Nariño,ORO,2017,9447960.0
34370,La Llanada,Nariño,ORO,2012,106854456.0
34371,La Llanada,Nariño,ORO,2013,1160468.0
34372,La Llanada,Nariño,ORO,2016,8513672.0
34373,La Llanada,Nariño,ORO,2017,151063261.0
34374,La Llanada,Nariño,ORO,2020,173865097.0
34375,La Llanada,Nariño,ORO,2012,121478929.0
34376,La Llanada,Nariño,ORO,2013,1938100.0
34377,La Llanada,Nariño,ORO,2016,1982867.0
34378,La Llanada,Nariño,ORO,2012,70877515.0
34379,La Llanada,Nariño,ORO,2013,858503.0
34380,La Llanada,Nariño,ORO,2015,4424730.0
34381,La Llanada,Nariño,ORO,2016,10292472.0
34382,La Llanada,Nariño,ORO,2012,34113934.0
34383,La Llanada,Nariño,ORO,2014,103029268.0
34384,La Llanada,Nariño,ORO,2016,102494466.0
34385,La Llanada,Nariño,ORO,2017,55188641.0
34386,La Llanada,Nariño,ORO,2019,89291166.0
34387,La Llanada,Nariño,ORO,2020,20893178.0
34388,La Llanada,Nariño,PLATA,2012,4106.0
34389,La Llanada,Nariño,PLATA,2013,3437.0
34390,La Llanada,Nariño,PLATA,2014,1767.0
34391,La Llanada,Nariño,PLATA,2012,8542.0
34392,La Llanada,Nariño,PLATA,2013,10368.0
34393,La Llanada,Nariño,PLATA,2012,9288.0
34394,La Llanada,Nariño,PLATA,2013,3642.0
34395,La Llanada,Nariño,PLATA,2018,93690.0
34396,La Llanada,Nariño,PLATA,2012,14452.0
34397,La Llanada,Nariño,PLATA,2012,22464.0
34398,La Llanada,Nariño,PLATA,2020,379891.0
34399,La Llanada,Nariño,PLATA,2014,252040.0
34400,La Llanada,Nariño,PLATA,2016,76755.0
34401,La Llanada,Nariño,PLATA,2017,72137.0
34402,La Llanada,Nariño,PLATA,2019,241544.0
34403,La Llanada,Nariño,PLATA,2020,44387.0
34404,La Union - Nariño,Nariño,ARENAS,2019,12846.0
34405,La Union - Nariño,Nariño,ARENAS,2019,14797.0
34406,La Union - Nariño,Nariño,ARENAS,2019,16417.0
34407,La Union - Nariño,Nariño,ARENAS,2017,59667.0
34408,La Union - Nariño,Nariño,ARENAS,2018,50121.0
34409,La Union - Nariño,Nariño,GRAVA DE CANTERA,2013,3403800.0
34410,La Union - Nariño,Nariño,GRAVA DE CANTERA,2013,1724600.0
34411,La Union - Nariño,Nariño,GRAVA DE CANTERA,2012,70345.0
34412,La Union - Nariño,Nariño,GRAVAS,2019,12078.0
34413,La Union - Nariño,Nariño,GRAVAS,2019,13912.0
34414,La Union - Nariño,Nariño,GRAVAS,2019,15435.0
34415,La Union - Nariño,Nariño,GRAVAS,2012,1782023.0
34416,La Union - Nariño,Nariño,GRAVAS,2013,457143.0
34417,La Union - Nariño,Nariño,GRAVAS,2017,56434.0
34418,Los Andes,Nariño,GRAVA DE CANTERA,2015,9644.0
34419,Los Andes,Nariño,RECEBO,2013,7120.0
34420,Los Andes,Nariño,RECEBO,2015,4272.0
34421,Los Andes,Nariño,GRAVAS,2015,12481.0
34422,Los Andes,Nariño,ORO,2012,12949122.0
34423,Los Andes,Nariño,ORO,2014,5631406.0
34424,Los Andes,Nariño,ORO,2013,81887073.0
34425,Los Andes,Nariño,ORO,2017,4303298.0
34426,Los Andes,Nariño,ORO,2021,8775183.0
34427,Los Andes,Nariño,ORO,2012,61240692.0
34428,Los Andes,Nariño,ORO,2013,941696.0
34429,Los Andes,Nariño,ORO,2017,6524299.0
34430,Los Andes,Nariño,ORO,2012,46851483.0
34431,Los Andes,Nariño,ORO,2021,8857707.0
34432,Los Andes,Nariño,ORO,2012,62585992.0
34433,Los Andes,Nariño,ORO,2012,101312803.0
34434,Los Andes,Nariño,ORO,2013,965398.0
34435,Los Andes,Nariño,ORO,2012,84469097.0
34436,Los Andes,Nariño,ORO,2014,3481465.0
34437,Los Andes,Nariño,ORO,2020,37634211.0
34438,Los Andes,Nariño,ORO,2012,76196374.0
34439,Los Andes,Nariño,ORO,2017,6330397.0
34440,Los Andes,Nariño,ORO,2012,54193980.0
34441,Los Andes,Nariño,ORO,2017,4666546.0
34442,Los Andes,Nariño,ORO,2016,4989009.0
34443,Los Andes,Nariño,ORO,2020,14487211.0
34444,Magüi,Nariño,ORO,2012,7183473.0
34445,Magüi,Nariño,ORO,2013,36175940.0
34446,Magüi,Nariño,ORO,2014,472905027.0
34447,Magüi,Nariño,ORO,2016,110081414.0
34448,Magüi,Nariño,ORO,2017,337666350.0
34449,Magüi,Nariño,ORO,2012,14501412.0
34450,Magüi,Nariño,ORO,2013,47568541.0
34451,Magüi,Nariño,ORO,2014,487297490.0
34452,Magüi,Nariño,ORO,2015,133399747.0
34453,Magüi,Nariño,ORO,2016,2592202.0
34454,Magüi,Nariño,ORO,2017,287128883.0
34455,Magüi,Nariño,ORO,2018,66945518.0
34456,Magüi,Nariño,ORO,2012,13913155.0
34457,Magüi,Nariño,ORO,2013,102307359.0
34458,Magüi,Nariño,ORO,2014,407289207.0
34459,Magüi,Nariño,ORO,2015,578135200.0
34460,Magüi,Nariño,ORO,2016,361835745.0
34461,Magüi,Nariño,ORO,2017,340939773.0
34462,Magüi,Nariño,ORO,2018,89855885.0
34463,Magüi,Nariño,ORO,2020,149738729.0
34464,Magüi,Nariño,ORO,2012,23523051.0
34465,Magüi,Nariño,ORO,2013,85630930.0
34466,Magüi,Nariño,ORO,2014,474589327.0
34467,Magüi,Nariño,ORO,2015,456842427.0
34468,Magüi,Nariño,ORO,2016,524815575.0
34469,Magüi,Nariño,ORO,2017,150479527.0
34470,Magüi,Nariño,ORO,2018,78938441.0
34471,Magüi,Nariño,ORO,2012,115726924.0
34472,Magüi,Nariño,ORO,2013,165276988.0
34473,Magüi,Nariño,ORO,2014,205331190.0
34474,Magüi,Nariño,ORO,2015,546401715.0
34475,Magüi,Nariño,ORO,2016,122471878.0
34476,Magüi,Nariño,ORO,2017,119813227.0
34477,Magüi,Nariño,ORO,2018,28432665.0
34478,Magüi,Nariño,ORO,2012,71133890.0
34479,Magüi,Nariño,ORO,2013,216555695.0
34480,Magüi,Nariño,ORO,2014,266290426.0
34481,Magüi,Nariño,ORO,2015,189059282.0
34482,Magüi,Nariño,ORO,2016,843195469.0
34483,Magüi,Nariño,ORO,2017,204486210.0
34484,Magüi,Nariño,ORO,2020,241895019.0
34485,Magüi,Nariño,ORO,2012,102395476.0
