,Código Departamento,Departamento,Código Entidad,Entidad,Indicador,Dato Numérico,Año
62809,47.0,Magdalena,47288.0,Fundación,Cobertura de acueducto (REC),100.0,2012.0
62810,47.0,Magdalena,47318.0,Guamal,Cobertura de acueducto (REC),55.66,2012.0
62811,47.0,Magdalena,47460.0,Nueva Granada,Cobertura de acueducto (REC),100.0,2012.0
62814,47.0,Magdalena,47551.0,Pivijay,Cobertura de acueducto (REC),91.71,2012.0
62815,47.0,Magdalena,47555.0,Plato,Cobertura de acueducto (REC),100.0,2012.0
62817,47.0,Magdalena,47605.0,Remolino,Cobertura de acueducto (REC),57.26,2012.0
62818,47.0,Magdalena,47660.0,Sabanas de San Ángel,Cobertura de acueducto (REC),31.22,2012.0
62820,47.0,Magdalena,47692.0,San Sebastián de Buenavista,Cobertura de acueducto (REC),99.73,2012.0
62821,47.0,Magdalena,47703.0,San Zenón,Cobertura de acueducto (REC),64.98,2012.0
62822,47.0,Magdalena,47707.0,Santa Ana,Cobertura de acueducto (REC),47.17,2012.0
62823,47.0,Magdalena,47720.0,Santa Bárbara de Pinto,Cobertura de acueducto (REC),70.25,2012.0
62825,47.0,Magdalena,47001.0,Santa Marta,Cobertura de acueducto (REC),42.9,2012.0
62826,47.0,Magdalena,47030.0,Algarrobo,Cobertura de acueducto (REC),100.0,2012.0
62829,47.0,Magdalena,47161.0,Cerro San Antonio,Cobertura de acueducto (REC),61.48,2012.0
62830,47.0,Magdalena,47170.0,Chibolo,Cobertura de acueducto (REC),100.0,2012.0
62831,47.0,Magdalena,47189.0,Ciénaga,Cobertura de acueducto (REC),25.33,2012.0
62832,47.0,Magdalena,47205.0,Concordia,Cobertura de acueducto (REC),100.0,2012.0
62833,47.0,Magdalena,47245.0,El Banco,Cobertura de acueducto (REC),100.0,2012.0
62834,47.0,Magdalena,47258.0,El Piñón,Cobertura de acueducto (REC),21.31,2012.0
62835,44.0,La Guajira,44874.0,Villanueva,Cobertura de acueducto (REC),67.52,2012.0
62836,44.0,La Guajira,44847.0,Uribia,Cobertura de acueducto (REC),67.16,2012.0
62837,44.0,La Guajira,44855.0,Urumita,Cobertura de acueducto (REC),64.99,2012.0
62838,44.0,La Guajira,44420.0,La Jagua del Pilar,Cobertura de acueducto (REC),87.5,2012.0
62839,44.0,La Guajira,44430.0,Maicao,Cobertura de acueducto (REC),64.15,2012.0
62840,44.0,La Guajira,44560.0,Manaure,Cobertura de acueducto (REC),88.06,2012.0
62843,44.0,La Guajira,44001.0,Riohacha,Cobertura de acueducto (REC),86.24,2012.0
62844,44.0,La Guajira,44035.0,Albania,Cobertura de acueducto (REC),80.38,2012.0
62845,44.0,La Guajira,44078.0,Barrancas,Cobertura de acueducto (REC),51.26,2012.0
62846,44.0,La Guajira,44090.0,Dibulla,Cobertura de acueducto (REC),67.88,2012.0
62847,44.0,La Guajira,44098.0,Distracción,Cobertura de acueducto (REC),78.6,2012.0
62848,44.0,La Guajira,44110.0,El Molino,Cobertura de acueducto (REC),54.6,2012.0
62849,44.0,La Guajira,44279.0,Fonseca,Cobertura de acueducto (REC),46.16,2012.0
62850,44.0,La Guajira,44378.0,Hatonuevo,Cobertura de acueducto (REC),85.0,2012.0
62851,27.0,Chocó,27810.0,Unión Panamericana,Cobertura de acueducto (REC),55.53,2012.0
62852,27.0,Chocó,27787.0,Tadó,Cobertura de acueducto (REC),78.92,2012.0
62853,27.0,Chocó,27800.0,Unguía,Cobertura de acueducto (REC),100.0,2012.0
62855,27.0,Chocó,27001.0,Quibdó,Cobertura de acueducto (REC),100.0,2012.0
62857,27.0,Chocó,27025.0,Alto Baudó,Cobertura de acueducto (REC),54.39,2012.0
62858,27.0,Chocó,27050.0,Atrato,Cobertura de acueducto (REC),83.99,2012.0
62859,27.0,Chocó,27073.0,Bagadó,Cobertura de acueducto (REC),21.15,2012.0
62861,27.0,Chocó,27077.0,Bajo Baudó,Cobertura de acueducto (REC),100.0,2012.0
62862,27.0,Chocó,27099.0,Bojayá,Cobertura de acueducto (REC),37.72,2012.0
62863,27.0,Chocó,27135.0,El Cantón del San Pablo,Cobertura de acueducto (REC),97.32,2012.0
62864,27.0,Chocó,27150.0,Carmen del Darién,Cobertura de acueducto (REC),46.41,2012.0
62865,27.0,Chocó,27160.0,Cértegui,Cobertura de acueducto (REC),98.02,2012.0
62866,27.0,Chocó,27205.0,Condoto,Cobertura de acueducto (REC),99.65,2012.0
62867,27.0,Chocó,27245.0,El Carmen de Atrato,Cobertura de acueducto (REC),38.06,2012.0
62868,27.0,Chocó,27250.0,El Litoral del San Juan,Cobertura de acueducto (REC),100.0,2012.0
62870,27.0,Chocó,27372.0,Juradó,Cobertura de acueducto (REC),100.0,2012.0
62871,27.0,Chocó,27413.0,Lloró,Cobertura de acueducto (REC),100.0,2012.0
62872,27.0,Chocó,27425.0,Medio Atrato,Cobertura de acueducto (REC),100.0,2012.0
62873,27.0,Chocó,27430.0,Medio Baudó,Cobertura de acueducto (REC),0.0,2012.0
62874,27.0,Chocó,27450.0,Medio San Juan,Cobertura de acueducto (REC),100.0,2012.0
62875,27.0,Chocó,27491.0,Nóvita,Cobertura de acueducto (REC),31.11,2012.0
62876,27.0,Chocó,27495.0,Nuquí,Cobertura de acueducto (REC),100.0,2012.0
62877,27.0,Chocó,27580.0,Río Iró,Cobertura de acueducto (REC),100.0,2012.0
62878,27.0,Chocó,27600.0,Río Quito,Cobertura de acueducto (REC),100.0,2012.0
62879,27.0,Chocó,27615.0,Riosucio,Cobertura de acueducto (REC),0.0,2012.0
62881,27.0,Chocó,27745.0,Sipí,Cobertura de acueducto (REC),58.17,2012.0
62882,41.0,Huila,41799.0,Tello,Cobertura de acueducto (REC),68.75,2012.0
62883,41.0,Huila,41801.0,Teruel,Cobertura de acueducto (REC),30.59,2012.0
62884,41.0,Huila,41807.0,Timaná,Cobertura de acueducto (REC),40.7,2012.0
62885,41.0,Huila,41872.0,Villavieja,Cobertura de acueducto (REC),34.47,2012.0
62886,41.0,Huila,41885.0,Yaguará,Cobertura de acueducto (REC),91.87,2012.0
62887,41.0,Huila,41378.0,La Argentina,Cobertura de acueducto (REC),69.93,2012.0
62888,41.0,Huila,41396.0,La Plata,Cobertura de acueducto (REC),44.96,2012.0
62889,41.0,Huila,41483.0,Nátaga,Cobertura de acueducto (REC),60.11,2012.0
62890,41.0,Huila,41503.0,Oporapa,Cobertura de acueducto (REC),13.41,2012.0
62891,41.0,Huila,41518.0,Paicol,Cobertura de acueducto (REC),73.54,2012.0
62892,41.0,Huila,41524.0,Palermo,Cobertura de acueducto (REC),97.13,2012.0
62893,41.0,Huila,41530.0,Palestina,Cobertura de acueducto (REC),49.57,2012.0
62894,41.0,Huila,41548.0,Pital,Cobertura de acueducto (REC),81.31,2012.0
62895,41.0,Huila,41551.0,Pitalito,Cobertura de acueducto (REC),96.26,2012.0
62896,41.0,Huila,41615.0,Rivera,Cobertura de acueducto (REC),99.06,2012.0
62897,41.0,Huila,41660.0,Saladoblanco,Cobertura de acueducto (REC),38.9,2012.0
62898,41.0,Huila,41668.0,San Agustín,Cobertura de acueducto (REC),67.74,2012.0
62899,41.0,Huila,41676.0,Santa María,Cobertura de acueducto (REC),28.64,2012.0
62900,41.0,Huila,41770.0,Suaza,Cobertura de acueducto (REC),88.31,2012.0
62901,41.0,Huila,41791.0,Tarqui,Cobertura de acueducto (REC),73.8,2012.0
62902,41.0,Huila,41797.0,Tesalia,Cobertura de acueducto (REC),77.12,2012.0
62904,41.0,Huila,41001.0,Neiva,Cobertura de acueducto (REC),85.54,2012.0
62905,41.0,Huila,41006.0,Acevedo,Cobertura de acueducto (REC),53.02,2012.0
62906,41.0,Huila,41013.0,Agrado,Cobertura de acueducto (REC),59.51,2012.0
62907,41.0,Huila,41016.0,Aipe,Cobertura de acueducto (REC),98.4,2012.0
62908,41.0,Huila,41020.0,Algeciras,Cobertura de acueducto (REC),41.64,2012.0
62909,41.0,Huila,41026.0,Altamira,Cobertura de acueducto (REC),83.38,2012.0
62910,41.0,Huila,41078.0,Baraya,Cobertura de acueducto (REC),59.64,2012.0
62911,41.0,Huila,41132.0,Campoalegre,Cobertura de acueducto (REC),100.0,2012.0
62912,41.0,Huila,41206.0,Colombia,Cobertura de acueducto (REC),39.82,2012.0
62913,41.0,Huila,41244.0,Elías,Cobertura de acueducto (REC),36.35,2012.0
62914,41.0,Huila,41298.0,Garzón,Cobertura de acueducto (REC),26.93,2012.0
62915,41.0,Huila,41306.0,Gigante,Cobertura de acueducto (REC),64.21,2012.0
62916,41.0,Huila,41319.0,Guadalupe,Cobertura de acueducto (REC),56.84,2012.0
62917,41.0,Huila,41349.0,Hobo,Cobertura de acueducto (REC),80.12,2012.0
62918,41.0,Huila,41357.0,Iquira,Cobertura de acueducto (REC),60.16,2012.0
62919,41.0,Huila,41359.0,Isnos,Cobertura de acueducto (REC),24.83,2012.0
62921,25.0,Cundinamarca,25001.0,Agua de Dios,Cobertura de acueducto (REC),100.0,2012.0
62922,25.0,Cundinamarca,25019.0,Albán,Cobertura de acueducto (REC),100.0,2012.0
62923,25.0,Cundinamarca,25035.0,Anapoima,Cobertura de acueducto (REC),63.34,2012.0
62924,25.0,Cundinamarca,25040.0,Anolaima,Cobertura de acueducto (REC),79.94,2012.0
62925,25.0,Cundinamarca,25053.0,Arbeláez,Cobertura de acueducto (REC),27.86,2012.0
62926,25.0,Cundinamarca,25086.0,Beltrán,Cobertura de acueducto (REC),56.68,2012.0
62927,25.0,Cundinamarca,25095.0,Bituima,Cobertura de acueducto (REC),21.65,2012.0
62928,25.0,Cundinamarca,25099.0,Bojacá,Cobertura de acueducto (REC),65.44,2012.0
62929,25.0,Cundinamarca,25120.0,Cabrera,Cobertura de acueducto (REC),14.1,2012.0
62930,25.0,Cundinamarca,25123.0,Cachipay,Cobertura de acueducto (REC),79.13,2012.0
62931,25.0,Cundinamarca,25126.0,Cajicá,Cobertura de acueducto (REC),99.42,2012.0
62932,25.0,Cundinamarca,25148.0,Caparrapí,Cobertura de acueducto (REC),16.42,2012.0
62933,25.0,Cundinamarca,25151.0,Cáqueza,Cobertura de acueducto (REC),37.94,2012.0
62934,25.0,Cundinamarca,25154.0,Carmen de Carupa,Cobertura de acueducto (REC),99.86,2012.0
62935,25.0,Cundinamarca,25168.0,Chaguaní,Cobertura de acueducto (REC),31.47,2012.0
62936,25.0,Cundinamarca,25175.0,Chía,Cobertura de acueducto (REC),76.52,2012.0
62937,25.0,Cundinamarca,25178.0,Chipaque,Cobertura de acueducto (REC),94.1,2012.0
62938,25.0,Cundinamarca,25181.0,Choachí,Cobertura de acueducto (REC),100.0,2012.0
62939,25.0,Cundinamarca,25183.0,Chocontá,Cobertura de acueducto (REC),81.62,2012.0
62940,25.0,Cundinamarca,25200.0,Cogua,Cobertura de acueducto (REC),77.79,2012.0
62941,25.0,Cundinamarca,25214.0,Cota,Cobertura de acueducto (REC),46.52,2012.0
62942,25.0,Cundinamarca,25224.0,Cucunubá,Cobertura de acueducto (REC),18.91,2012.0
62943,25.0,Cundinamarca,25245.0,El Colegio,Cobertura de acueducto (REC),38.23,2012.0
62944,25.0,Cundinamarca,25258.0,El Peñón,Cobertura de acueducto (REC),5.03,2012.0
62945,25.0,Cundinamarca,25260.0,El Rosal,Cobertura de acueducto (REC),78.16,2012.0
62946,25.0,Cundinamarca,25269.0,Facatativá,Cobertura de acueducto (REC),85.97,2012.0
62947,25.0,Cundinamarca,25279.0,Fómeque,Cobertura de acueducto (REC),71.9,2012.0
62948,25.0,Cundinamarca,25281.0,Fosca,Cobertura de acueducto (REC),27.61,2012.0
62949,25.0,Cundinamarca,25286.0,Funza,Cobertura de acueducto (REC),80.14,2012.0
62950,25.0,Cundinamarca,25288.0,Fúquene,Cobertura de acueducto (REC),76.93,2012.0
62952,25.0,Cundinamarca,25293.0,Gachalá,Cobertura de acueducto (REC),6.84,2012.0
62953,25.0,Cundinamarca,25295.0,Gachancipá,Cobertura de acueducto (REC),99.0,2012.0
62954,25.0,Cundinamarca,25297.0,Gachetá,Cobertura de acueducto (REC),34.71,2012.0
62955,25.0,Cundinamarca,25299.0,Gama,Cobertura de acueducto (REC),6.28,2012.0
62956,25.0,Cundinamarca,25307.0,Girardot,Cobertura de acueducto (REC),13.39,2012.0
62957,25.0,Cundinamarca,25312.0,Granada,Cobertura de acueducto (REC),26.01,2012.0
62958,25.0,Cundinamarca,25317.0,Guachetá,Cobertura de acueducto (REC),67.66,2012.0
62959,25.0,Cundinamarca,25320.0,Guaduas,Cobertura de acueducto (REC),12.71,2012.0
62960,25.0,Cundinamarca,25322.0,Guasca,Cobertura de acueducto (REC),100.0,2012.0
62961,25.0,Cundinamarca,25324.0,Guataquí,Cobertura de acueducto (REC),100.0,2012.0
62962,25.0,Cundinamarca,25326.0,Guatavita,Cobertura de acueducto (REC),32.63,2012.0
62963,25.0,Cundinamarca,25328.0,Guayabal de Síquima,Cobertura de acueducto (REC),62.28,2012.0
62964,25.0,Cundinamarca,25335.0,Guayabetal,Cobertura de acueducto (REC),80.47,2012.0
62965,25.0,Cundinamarca,25339.0,Gutiérrez,Cobertura de acueducto (REC),24.18,2012.0
62966,25.0,Cundinamarca,25368.0,Jerusalén,Cobertura de acueducto (REC),59.25,2012.0
62967,25.0,Cundinamarca,25372.0,Junín,Cobertura de acueducto (REC),29.76,2012.0
62968,25.0,Cundinamarca,25377.0,La Calera,Cobertura de acueducto (REC),32.26,2012.0
62969,25.0,Cundinamarca,25386.0,La Mesa,Cobertura de acueducto (REC),38.0,2012.0
62970,25.0,Cundinamarca,25394.0,La Palma,Cobertura de acueducto (REC),45.17,2012.0
62971,25.0,Cundinamarca,25398.0,La Peña,Cobertura de acueducto (REC),8.95,2012.0
62972,25.0,Cundinamarca,25402.0,La Vega,Cobertura de acueducto (REC),49.75,2012.0
62973,25.0,Cundinamarca,25407.0,Lenguazaque,Cobertura de acueducto (REC),21.26,2012.0
62974,25.0,Cundinamarca,25426.0,Machetá,Cobertura de acueducto (REC),28.38,2012.0
62975,25.0,Cundinamarca,25430.0,Madrid,Cobertura de acueducto (REC),75.04,2012.0
62976,25.0,Cundinamarca,25436.0,Manta,Cobertura de acueducto (REC),81.58,2012.0
62977,25.0,Cundinamarca,25438.0,Medina,Cobertura de acueducto (REC),100.0,2012.0
62978,25.0,Cundinamarca,25473.0,Mosquera,Cobertura de acueducto (REC),89.38,2012.0
62979,25.0,Cundinamarca,25483.0,Nariño,Cobertura de acueducto (REC),100.0,2012.0
62980,25.0,Cundinamarca,25486.0,Nemocón,Cobertura de acueducto (REC),51.66,2012.0
62981,25.0,Cundinamarca,25488.0,Nilo,Cobertura de acueducto (REC),19.27,2012.0
62982,25.0,Cundinamarca,25489.0,Nimaima,Cobertura de acueducto (REC),93.4,2012.0
62983,25.0,Cundinamarca,25491.0,Nocaima,Cobertura de acueducto (REC),64.89,2012.0
62984,25.0,Cundinamarca,25506.0,Venecia,Cobertura de acueducto (REC),34.49,2012.0
62985,25.0,Cundinamarca,25513.0,Pacho,Cobertura de acueducto (REC),60.2,2012.0
62986,25.0,Cundinamarca,25518.0,Paime,Cobertura de acueducto (REC),25.21,2012.0
62987,25.0,Cundinamarca,25524.0,Pandi,Cobertura de acueducto (REC),39.11,2012.0
62988,25.0,Cundinamarca,25530.0,Paratebueno,Cobertura de acueducto (REC),38.47,2012.0
62989,25.0,Cundinamarca,25535.0,Pasca,Cobertura de acueducto (REC),76.99,2012.0
62990,25.0,Cundinamarca,25572.0,Puerto Salgar,Cobertura de acueducto (REC),51.9,2012.0
62991,25.0,Cundinamarca,25580.0,Pulí,Cobertura de acueducto (REC),20.42,2012.0
62992,25.0,Cundinamarca,25592.0,Quebradanegra,Cobertura de acueducto (REC),53.19,2012.0
62993,25.0,Cundinamarca,25594.0,Quetame,Cobertura de acueducto (REC),91.14,2012.0
62994,25.0,Cundinamarca,25596.0,Quipile,Cobertura de acueducto (REC),5.21,2012.0
62995,25.0,Cundinamarca,25599.0,Apulo,Cobertura de acueducto (REC),19.34,2012.0
62996,25.0,Cundinamarca,25612.0,Ricaurte,Cobertura de acueducto (REC),100.0,2012.0
62997,25.0,Cundinamarca,25645.0,San Antonio del Tequendama,Cobertura de acueducto (REC),26.44,2012.0
62998,25.0,Cundinamarca,25649.0,San Bernardo,Cobertura de acueducto (REC),25.95,2012.0
62999,25.0,Cundinamarca,25653.0,San Cayetano,Cobertura de acueducto (REC),58.83,2012.0
63000,25.0,Cundinamarca,25658.0,San Francisco,Cobertura de acueducto (REC),19.74,2012.0
63001,25.0,Cundinamarca,25662.0,San Juan de Río Seco,Cobertura de acueducto (REC),40.01,2012.0
63002,25.0,Cundinamarca,25718.0,Sasaima,Cobertura de acueducto (REC),34.22,2012.0
63003,25.0,Cundinamarca,25736.0,Sesquilé,Cobertura de acueducto (REC),90.45,2012.0
63004,25.0,Cundinamarca,25740.0,Sibaté,Cobertura de acueducto (REC),100.0,2012.0
63006,25.0,Cundinamarca,25745.0,Simijaca,Cobertura de acueducto (REC),48.23,2012.0
63007,25.0,Cundinamarca,25754.0,Soacha,Cobertura de acueducto (REC),56.93,2012.0
63008,25.0,Cundinamarca,25758.0,Sopó,Cobertura de acueducto (REC),94.42,2012.0
63009,25.0,Cundinamarca,25769.0,Subachoque,Cobertura de acueducto (REC),61.23,2012.0
63010,25.0,Cundinamarca,25772.0,Suesca,Cobertura de acueducto (REC),100.0,2012.0
63011,25.0,Cundinamarca,25777.0,Supatá,Cobertura de acueducto (REC),37.73,2012.0
63012,25.0,Cundinamarca,25779.0,Susa,Cobertura de acueducto (REC),100.0,2012.0
63013,25.0,Cundinamarca,25781.0,Sutatausa,Cobertura de acueducto (REC),77.97,2012.0
63014,25.0,Cundinamarca,25785.0,Tabio,Cobertura de acueducto (REC),43.38,2012.0
63015,25.0,Cundinamarca,25793.0,Tausa,Cobertura de acueducto (REC),51.11,2012.0
63016,25.0,Cundinamarca,25797.0,Tena,Cobertura de acueducto (REC),6.15,2012.0
63017,25.0,Cundinamarca,25799.0,Tenjo,Cobertura de acueducto (REC),100.0,2012.0
63018,25.0,Cundinamarca,25805.0,Tibacuy,Cobertura de acueducto (REC),56.63,2012.0
63019,25.0,Cundinamarca,25807.0,Tibirita,Cobertura de acueducto (REC),24.13,2012.0
63020,25.0,Cundinamarca,25815.0,Tocaima,Cobertura de acueducto (REC),100.0,2012.0
63022,25.0,Cundinamarca,25823.0,Topaipí,Cobertura de acueducto (REC),12.6,2012.0
63023,25.0,Cundinamarca,25839.0,Ubalá,Cobertura de acueducto (REC),2.84,2012.0
63024,25.0,Cundinamarca,25841.0,Ubaque,Cobertura de acueducto (REC),54.66,2012.0
63025,25.0,Cundinamarca,25843.0,Villa de San Diego de Ubate,Cobertura de acueducto (REC),99.91,2012.0
63026,25.0,Cundinamarca,25845.0,Une,Cobertura de acueducto (REC),19.95,2012.0
63027,25.0,Cundinamarca,25851.0,Útica,Cobertura de acueducto (REC),44.11,2012.0
63028,25.0,Cundinamarca,25862.0,Vergara,Cobertura de acueducto (REC),9.08,2012.0
63029,25.0,Cundinamarca,25867.0,Vianí,Cobertura de acueducto (REC),43.57,2012.0
63030,25.0,Cundinamarca,25871.0,Villagómez,Cobertura de acueducto (REC),99.17,2012.0
63031,25.0,Cundinamarca,25873.0,Villapinzón,Cobertura de acueducto (REC),42.71,2012.0
63032,25.0,Cundinamarca,25875.0,Villeta,Cobertura de acueducto (REC),41.74,2012.0
63033,25.0,Cundinamarca,25878.0,Viotá,Cobertura de acueducto (REC),37.35,2012.0
63034,25.0,Cundinamarca,25885.0,Yacopí,Cobertura de acueducto (REC),100.0,2012.0
63035,25.0,Cundinamarca,25898.0,Zipacón,Cobertura de acueducto (REC),100.0,2012.0
63036,25.0,Cundinamarca,25899.0,Zipaquirá,Cobertura de acueducto (REC),99.73,2012.0
63037,23.0,Córdoba,23855.0,Valencia,Cobertura de acueducto (REC),60.55,2012.0
63038,23.0,Córdoba,23807.0,Tierralta,Cobertura de acueducto (REC),49.4,2012.0
63039,23.0,Córdoba,23815.0,Tuchín,Cobertura de acueducto (REC),0.0,2012.0
63040,23.0,Córdoba,23586.0,Purísima,Cobertura de acueducto (REC),86.73,2012.0
63041,23.0,Córdoba,23660.0,Sahagún,Cobertura de acueducto (REC),44.83,2012.0
63042,23.0,Córdoba,23670.0,San Andrés Sotavento,Cobertura de acueducto (REC),27.93,2012.0
63043,23.0,Córdoba,23672.0,San Antero,Cobertura de acueducto (REC),99.19,2012.0
63044,23.0,Córdoba,23675.0,San Bernardo del Viento,Cobertura de acueducto (REC),28.12,2012.0
63045,23.0,Córdoba,23678.0,San Carlos,Cobertura de acueducto (REC),33.76,2012.0
63046,23.0,Córdoba,23682.0,San José de Ure,Cobertura de acueducto (REC),100.0,2012.0
63047,23.0,Córdoba,23686.0,San Pelayo,Cobertura de acueducto (REC),34.24,2012.0
63049,23.0,Córdoba,23001.0,Montería,Cobertura de acueducto (REC),56.5,2012.0
63050,23.0,Córdoba,23068.0,Ayapel,Cobertura de acueducto (REC),14.45,2012.0
63051,23.0,Córdoba,23079.0,Buenavista,Cobertura de acueducto (REC),58.87,2012.0
63052,23.0,Córdoba,23090.0,Canalete,Cobertura de acueducto (REC),46.5,2012.0
63053,23.0,Córdoba,23162.0,Cereté,Cobertura de acueducto (REC),100.0,2012.0
63055,23.0,Córdoba,23182.0,Chinú,Cobertura de acueducto (REC),64.04,2012.0
63056,23.0,Córdoba,23189.0,Ciénaga de Oro,Cobertura de acueducto (REC),17.35,2012.0
63057,23.0,Córdoba,23300.0,Cotorra,Cobertura de acueducto (REC),85.33,2012.0
63058,23.0,Córdoba,23350.0,La Apartada,Cobertura de acueducto (REC),68.9,2012.0
63059,23.0,Córdoba,23417.0,Lorica,Cobertura de acueducto (REC),47.67,2012.0
63060,23.0,Córdoba,23419.0,Los Córdobas,Cobertura de acueducto (REC),34.49,2012.0
63061,23.0,Córdoba,23464.0,Momil,Cobertura de acueducto (REC),70.46,2012.0
63062,23.0,Córdoba,23466.0,Montelíbano,Cobertura de acueducto (REC),81.07,2012.0
63063,23.0,Córdoba,23500.0,Moñitos,Cobertura de acueducto (REC),59.91,2012.0
63064,23.0,Córdoba,23555.0,Planeta Rica,Cobertura de acueducto (REC),71.21,2012.0
63065,23.0,Córdoba,23570.0,Pueblo Nuevo,Cobertura de acueducto (REC),81.87,2012.0
63067,23.0,Córdoba,23580.0,Puerto Libertador,Cobertura de acueducto (REC),31.06,2012.0
63068,20.0,Cesar,20770.0,San Martín,Cobertura de acueducto (REC),53.99,2012.0
63069,20.0,Cesar,20787.0,Tamalameque,Cobertura de acueducto (REC),0.0,2012.0
63071,20.0,Cesar,20001.0,Valledupar,Cobertura de acueducto (REC),38.02,2012.0
63072,20.0,Cesar,20011.0,Aguachica,Cobertura de acueducto (REC),72.58,2012.0
63073,20.0,Cesar,20013.0,Agustín Codazzi,Cobertura de acueducto (REC),48.81,2012.0
63074,20.0,Cesar,20032.0,Astrea,Cobertura de acueducto (REC),94.05,2012.0
63075,20.0,Cesar,20045.0,Becerril,Cobertura de acueducto (REC),73.53,2012.0
63076,20.0,Cesar,20060.0,Bosconia,Cobertura de acueducto (REC),63.9,2012.0
63078,20.0,Cesar,20178.0,Chiriguaná,Cobertura de acueducto (REC),30.92,2012.0
63079,20.0,Cesar,20228.0,Curumaní,Cobertura de acueducto (REC),51.8,2012.0
63080,20.0,Cesar,20238.0,El Copey,Cobertura de acueducto (REC),32.5,2012.0
63081,20.0,Cesar,20250.0,El Paso,Cobertura de acueducto (REC),80.42,2012.0
63082,20.0,Cesar,20295.0,Gamarra,Cobertura de acueducto (REC),94.7,2012.0
63083,20.0,Cesar,20310.0,González,Cobertura de acueducto (REC),32.83,2012.0
63084,20.0,Cesar,20383.0,La Gloria,Cobertura de acueducto (REC),39.65,2012.0
63085,20.0,Cesar,20400.0,La Jagua de Ibirico,Cobertura de acueducto (REC),9.66,2012.0
63087,20.0,Cesar,20517.0,Pailitas,Cobertura de acueducto (REC),54.89,2012.0
63088,20.0,Cesar,20550.0,Pelaya,Cobertura de acueducto (REC),22.92,2012.0
63089,20.0,Cesar,20570.0,Pueblo Bello,Cobertura de acueducto (REC),54.69,2012.0
63090,20.0,Cesar,20614.0,Río de Oro,Cobertura de acueducto (REC),27.0,2012.0
63091,20.0,Cesar,20621.0,La Paz,Cobertura de acueducto (REC),40.49,2012.0
63092,20.0,Cesar,20710.0,San Alberto,Cobertura de acueducto (REC),100.0,2012.0
63093,20.0,Cesar,20750.0,San Diego,Cobertura de acueducto (REC),85.62,2012.0
63096,19.0,Cauca,19824.0,Totoró,Cobertura de acueducto (REC),10.53,2012.0
63097,19.0,Cauca,19780.0,Suárez,Cobertura de acueducto (REC),92.75,2012.0
63098,19.0,Cauca,19785.0,Sucre,Cobertura de acueducto (REC),14.82,2012.0
63099,19.0,Cauca,19807.0,Timbío,Cobertura de acueducto (REC),50.01,2012.0
63100,19.0,Cauca,19809.0,Timbiquí,Cobertura de acueducto (REC),89.96,2012.0
63101,19.0,Cauca,19573.0,Puerto Tejada,Cobertura de acueducto (REC),71.36,2012.0
63102,19.0,Cauca,19585.0,Puracé,Cobertura de acueducto (REC),26.36,2012.0
63103,19.0,Cauca,19622.0,Rosas,Cobertura de acueducto (REC),100.0,2012.0
63104,19.0,Cauca,19693.0,San Sebastián,Cobertura de acueducto (REC),73.22,2012.0
63105,19.0,Cauca,19698.0,Santander de Quilichao,Cobertura de acueducto (REC),56.67,2012.0
63106,19.0,Cauca,19701.0,Santa Rosa,Cobertura de acueducto (REC),12.01,2012.0
63108,19.0,Cauca,19760.0,Sotará,Cobertura de acueducto (REC),29.45,2012.0
63109,19.0,Cauca,19290.0,Florencia,Cobertura de acueducto (REC),99.5,2012.0
63110,19.0,Cauca,19300.0,Guachené,Cobertura de acueducto (REC),37.68,2012.0
63111,19.0,Cauca,19318.0,Guapi,Cobertura de acueducto (REC),100.0,2012.0
63112,19.0,Cauca,19355.0,Inzá,Cobertura de acueducto (REC),7.56,2012.0
63113,19.0,Cauca,19364.0,Jambaló,Cobertura de acueducto (REC),35.93,2012.0
63114,19.0,Cauca,19392.0,La Sierra,Cobertura de acueducto (REC),12.66,2012.0
63115,19.0,Cauca,19397.0,La Vega,Cobertura de acueducto (REC),34.12,2012.0
63116,19.0,Cauca,19418.0,López,Cobertura de acueducto (REC),21.24,2012.0
63117,19.0,Cauca,19450.0,Mercaderes,Cobertura de acueducto (REC),99.96,2012.0
63118,19.0,Cauca,19455.0,Miranda,Cobertura de acueducto (REC),70.79,2012.0
63119,19.0,Cauca,19473.0,Morales,Cobertura de acueducto (REC),32.88,2012.0
63120,19.0,Cauca,19513.0,Padilla,Cobertura de acueducto (REC),100.0,2012.0
63121,19.0,Cauca,19517.0,Paéz,Cobertura de acueducto (REC),81.87,2012.0
63122,19.0,Cauca,19532.0,Patía,Cobertura de acueducto (REC),72.43,2012.0
63123,19.0,Cauca,19533.0,Piamonte,Cobertura de acueducto (REC),96.26,2012.0
63124,19.0,Cauca,19548.0,Piendamó,Cobertura de acueducto (REC),52.49,2012.0
63126,19.0,Cauca,19001.0,Popayán,Cobertura de acueducto (REC),100.0,2012.0
63128,19.0,Cauca,19050.0,Argelia,Cobertura de acueducto (REC),34.36,2012.0
63129,19.0,Cauca,19075.0,Balboa,Cobertura de acueducto (REC),38.0,2012.0
63130,19.0,Cauca,19100.0,Bolívar,Cobertura de acueducto (REC),6.17,2012.0
63131,19.0,Cauca,19110.0,Buenos Aires,Cobertura de acueducto (REC),25.29,2012.0
63132,19.0,Cauca,19130.0,Cajibío,Cobertura de acueducto (REC),76.81,2012.0
