,Código Departamento,Departamento,Código Entidad,Entidad,Indicador,Dato Numérico,Año
41280,25.0,Cundinamarca,25580.0,Pulí,MDM,"52,91",2018.0
41281,25.0,Cundinamarca,25592.0,Quebradanegra,MDM,"54,70",2018.0
41282,25.0,Cundinamarca,25594.0,Quetame,MDM,"44,15",2018.0
41283,25.0,Cundinamarca,25596.0,Quipile,MDM,"38,44",2018.0
41284,25.0,Cundinamarca,25599.0,Apulo,MDM,"59,87",2018.0
41285,25.0,Cundinamarca,25612.0,Ricaurte,MDM,"67,60",2018.0
41286,25.0,Cundinamarca,25645.0,San Antonio del Tequendama,MDM,"46,32",2018.0
41287,25.0,Cundinamarca,25649.0,San Bernardo,MDM,"52,02",2018.0
41288,25.0,Cundinamarca,25653.0,San Cayetano,MDM,"53,20",2018.0
41289,25.0,Cundinamarca,25658.0,San Francisco,MDM,"54,63",2018.0
41290,25.0,Cundinamarca,25662.0,San Juan de Río Seco,MDM,"53,00",2018.0
41291,25.0,Cundinamarca,25718.0,Sasaima,MDM,"57,54",2018.0
41292,25.0,Cundinamarca,25736.0,Sesquilé,MDM,"62,79",2018.0
41293,25.0,Cundinamarca,25740.0,Sibaté,MDM,"62,16",2018.0
41294,25.0,Cundinamarca,25743.0,Silvania,MDM,"59,35",2018.0
41295,25.0,Cundinamarca,25745.0,Simijaca,MDM,"50,09",2018.0
41296,25.0,Cundinamarca,25754.0,Soacha,MDM,"53,44",2018.0
41297,25.0,Cundinamarca,25758.0,Sopó,MDM,"77,59",2018.0
41298,25.0,Cundinamarca,25769.0,Subachoque,MDM,"58,82",2018.0
41299,25.0,Cundinamarca,25772.0,Suesca,MDM,"47,52",2018.0
41300,25.0,Cundinamarca,25777.0,Supatá,MDM,"53,35",2018.0
41301,25.0,Cundinamarca,25779.0,Susa,MDM,"44,97",2018.0
41302,25.0,Cundinamarca,25781.0,Sutatausa,MDM,"53,92",2018.0
41303,25.0,Cundinamarca,25785.0,Tabio,MDM,"65,25",2018.0
41304,25.0,Cundinamarca,25793.0,Tausa,MDM,"56,26",2018.0
41305,25.0,Cundinamarca,25797.0,Tena,MDM,"50,82",2018.0
41306,25.0,Cundinamarca,25799.0,Tenjo,MDM,"67,23",2018.0
41307,25.0,Cundinamarca,25805.0,Tibacuy,MDM,"50,09",2018.0
41308,25.0,Cundinamarca,25807.0,Tibirita,MDM,"47,67",2018.0
41309,25.0,Cundinamarca,25815.0,Tocaima,MDM,"56,61",2018.0
41310,25.0,Cundinamarca,25817.0,Tocancipá,MDM,"64,40",2018.0
41311,25.0,Cundinamarca,25823.0,Topaipí,MDM,"39,34",2018.0
41312,25.0,Cundinamarca,25839.0,Ubalá,MDM,"48,82",2018.0
41313,25.0,Cundinamarca,25841.0,Ubaque,MDM,"49,57",2018.0
41314,25.0,Cundinamarca,25843.0,Villa de San Diego de Ubate,MDM,"50,12",2018.0
41315,25.0,Cundinamarca,25845.0,Une,MDM,"48,10",2018.0
41316,25.0,Cundinamarca,25851.0,Útica,MDM,"51,37",2018.0
41317,25.0,Cundinamarca,25862.0,Vergara,MDM,"47,33",2018.0
41318,25.0,Cundinamarca,25867.0,Vianí,MDM,"53,45",2018.0
41319,25.0,Cundinamarca,25871.0,Villagómez,MDM,"42,59",2018.0
41320,25.0,Cundinamarca,25873.0,Villapinzón,MDM,"47,69",2018.0
41321,25.0,Cundinamarca,25875.0,Villeta,MDM,"66,48",2018.0
41322,25.0,Cundinamarca,25878.0,Viotá,MDM,"51,37",2018.0
41323,25.0,Cundinamarca,25885.0,Yacopí,MDM,"38,87",2018.0
41324,25.0,Cundinamarca,25899.0,Zipaquirá,MDM,"70,84",2018.0
41325,25.0,Cundinamarca,25898.0,Zipacón,MDM,"54,76",2018.0
41326,27.0,Chocó,27135.0,El Cantón del San Pablo,MDM,"44,51",2018.0
41327,27.0,Chocó,27150.0,Carmen del Darién,MDM,"44,27",2018.0
41328,27.0,Chocó,27160.0,Cértegui,MDM,"50,73",2018.0
41329,27.0,Chocó,27205.0,Condoto,MDM,"47,99",2018.0
41330,27.0,Chocó,27245.0,El Carmen de Atrato,MDM,"37,18",2018.0
41331,27.0,Chocó,27250.0,El Litoral del San Juan,MDM,"41,60",2018.0
41332,27.0,Chocó,27361.0,Istmina,MDM,"46,39",2018.0
41333,27.0,Chocó,27372.0,Juradó,MDM,"64,12",2018.0
41334,27.0,Chocó,27413.0,Lloró,MDM,"34,96",2018.0
41335,27.0,Chocó,27425.0,Medio Atrato,MDM,"35,18",2018.0
41336,27.0,Chocó,27430.0,Medio Baudó,MDM,"61,24",2018.0
41337,27.0,Chocó,27450.0,Medio San Juan,MDM,"44,05",2018.0
41338,27.0,Chocó,27491.0,Nóvita,MDM,"42,31",2018.0
41339,27.0,Chocó,27495.0,Nuquí,MDM,"36,27",2018.0
41340,27.0,Chocó,27580.0,Río Iró,MDM,"41,20",2018.0
41341,27.0,Chocó,27600.0,Río Quito,MDM,"32,85",2018.0
41342,27.0,Chocó,27615.0,Riosucio,MDM,"54,06",2018.0
41343,27.0,Chocó,27660.0,San José del Palmar,MDM,"47,52",2018.0
41344,27.0,Chocó,27745.0,Sipí,MDM,"43,39",2018.0
41345,27.0,Chocó,27787.0,Tadó,MDM,"31,39",2018.0
41346,27.0,Chocó,27810.0,Unión Panamericana,MDM,"39,18",2018.0
41347,27.0,Chocó,27800.0,Unguía,MDM,"43,34",2018.0
41348,27.0,Chocó,27001.0,Quibdó,MDM,"46,22",2018.0
41349,27.0,Chocó,27006.0,Acandí,MDM,"46,80",2018.0
41350,27.0,Chocó,27025.0,Alto Baudó,MDM,"39,93",2018.0
41351,27.0,Chocó,27050.0,Atrato,MDM,"33,15",2018.0
41352,27.0,Chocó,27073.0,Bagadó,MDM,"43,86",2018.0
41353,27.0,Chocó,27075.0,Bahía Solano,MDM,"38,71",2018.0
41354,27.0,Chocó,27077.0,Bajo Baudó,MDM,"56,49",2018.0
41355,27.0,Chocó,27099.0,Bojayá,MDM,"47,24",2018.0
41356,41.0,Huila,41001.0,Neiva,MDM,"62,56",2018.0
41357,41.0,Huila,41006.0,Acevedo,MDM,"49,50",2018.0
41358,41.0,Huila,41013.0,Agrado,MDM,"52,66",2018.0
41359,41.0,Huila,41016.0,Aipe,MDM,"52,63",2018.0
41360,41.0,Huila,41020.0,Algeciras,MDM,"50,57",2018.0
41361,41.0,Huila,41026.0,Altamira,MDM,"56,38",2018.0
41362,41.0,Huila,41078.0,Baraya,MDM,"49,91",2018.0
41363,41.0,Huila,41132.0,Campoalegre,MDM,"52,97",2018.0
41364,41.0,Huila,41206.0,Colombia,MDM,"43,84",2018.0
41365,41.0,Huila,41244.0,Elías,MDM,"51,79",2018.0
41366,41.0,Huila,41298.0,Garzón,MDM,"52,58",2018.0
41367,41.0,Huila,41306.0,Gigante,MDM,"37,80",2018.0
41368,41.0,Huila,41319.0,Guadalupe,MDM,"53,10",2018.0
41369,41.0,Huila,41349.0,Hobo,MDM,"51,73",2018.0
41370,41.0,Huila,41357.0,Iquira,MDM,"46,84",2018.0
41371,41.0,Huila,41359.0,Isnos,MDM,"47,16",2018.0
41372,41.0,Huila,41378.0,La Argentina,MDM,"47,23",2018.0
41373,41.0,Huila,41396.0,La Plata,MDM,"56,34",2018.0
41374,41.0,Huila,41483.0,Nátaga,MDM,"57,97",2018.0
41375,41.0,Huila,41503.0,Oporapa,MDM,"50,81",2018.0
41376,41.0,Huila,41518.0,Paicol,MDM,"47,37",2018.0
41377,41.0,Huila,41524.0,Palermo,MDM,"59,00",2018.0
41378,41.0,Huila,41530.0,Palestina,MDM,"54,95",2018.0
41379,41.0,Huila,41548.0,Pital,MDM,"48,45",2018.0
41380,41.0,Huila,41551.0,Pitalito,MDM,"58,70",2018.0
41381,41.0,Huila,41615.0,Rivera,MDM,"52,16",2018.0
41382,41.0,Huila,41660.0,Saladoblanco,MDM,"51,97",2018.0
41383,41.0,Huila,41668.0,San Agustín,MDM,"49,55",2018.0
41384,41.0,Huila,41676.0,Santa María,MDM,"49,71",2018.0
41385,41.0,Huila,41770.0,Suaza,MDM,"40,57",2018.0
41386,41.0,Huila,41791.0,Tarqui,MDM,"52,75",2018.0
41387,41.0,Huila,41797.0,Tesalia,MDM,"57,88",2018.0
41388,41.0,Huila,41799.0,Tello,MDM,"47,51",2018.0
41389,41.0,Huila,41801.0,Teruel,MDM,"53,73",2018.0
41390,41.0,Huila,41807.0,Timaná,MDM,"53,62",2018.0
41391,41.0,Huila,41872.0,Villavieja,MDM,"50,99",2018.0
41392,41.0,Huila,41885.0,Yaguará,MDM,"62,95",2018.0
41393,23.0,Córdoba,23001.0,Montería,MDM,"53,91",2018.0
41394,23.0,Córdoba,23068.0,Ayapel,MDM,"52,81",2018.0
41395,23.0,Córdoba,23079.0,Buenavista,MDM,"54,10",2018.0
41396,23.0,Córdoba,23090.0,Canalete,MDM,"45,17",2018.0
41397,23.0,Córdoba,23815.0,Tuchín,MDM,"40,55",2018.0
41398,23.0,Córdoba,23855.0,Valencia,MDM,"53,52",2018.0
41399,23.0,Córdoba,23660.0,Sahagún,MDM,"58,39",2018.0
41400,23.0,Córdoba,23670.0,San Andrés Sotavento,MDM,"46,48",2018.0
41401,23.0,Córdoba,23672.0,San Antero,MDM,"60,35",2018.0
41402,23.0,Córdoba,23675.0,San Bernardo del Viento,MDM,"42,07",2018.0
41403,23.0,Córdoba,23678.0,San Carlos,MDM,"41,39",2018.0
41404,23.0,Córdoba,23682.0,San José de Ure,MDM,"37,59",2018.0
41405,23.0,Córdoba,23686.0,San Pelayo,MDM,"49,32",2018.0
41406,23.0,Córdoba,23807.0,Tierralta,MDM,"55,48",2018.0
41407,23.0,Córdoba,23162.0,Cereté,MDM,"53,64",2018.0
41408,23.0,Córdoba,23168.0,Chimá,MDM,"40,32",2018.0
41409,23.0,Córdoba,23182.0,Chinú,MDM,"48,97",2018.0
41410,23.0,Córdoba,23189.0,Ciénaga de Oro,MDM,"53,24",2018.0
41411,23.0,Córdoba,23300.0,Cotorra,MDM,"47,69",2018.0
41412,23.0,Córdoba,23350.0,La Apartada,MDM,"45,49",2018.0
41413,23.0,Córdoba,23417.0,Lorica,MDM,"51,95",2018.0
41414,23.0,Córdoba,23419.0,Los Córdobas,MDM,"50,42",2018.0
41415,23.0,Córdoba,23464.0,Momil,MDM,"40,56",2018.0
41416,23.0,Córdoba,23466.0,Montelíbano,MDM,"49,66",2018.0
41417,23.0,Córdoba,23500.0,Moñitos,MDM,"45,61",2018.0
41418,23.0,Córdoba,23555.0,Planeta Rica,MDM,"45,38",2018.0
41419,23.0,Córdoba,23570.0,Pueblo Nuevo,MDM,"44,67",2018.0
41420,23.0,Córdoba,23574.0,Puerto Escondido,MDM,"51,66",2018.0
41421,23.0,Córdoba,23580.0,Puerto Libertador,MDM,"43,39",2018.0
41422,23.0,Córdoba,23586.0,Purísima,MDM,"42,14",2018.0
41423,19.0,Cauca,19001.0,Popayán,MDM,"56,36",2018.0
41424,19.0,Cauca,19022.0,Almaguer,MDM,"35,87",2018.0
41425,19.0,Cauca,19050.0,Argelia,MDM,"48,04",2018.0
41426,19.0,Cauca,19075.0,Balboa,MDM,"49,50",2018.0
41427,19.0,Cauca,19100.0,Bolívar,MDM,"26,17",2018.0
41428,19.0,Cauca,19110.0,Buenos Aires,MDM,"45,40",2018.0
41429,19.0,Cauca,19130.0,Cajibío,MDM,"43,27",2018.0
41430,19.0,Cauca,19137.0,Caldono,MDM,"46,73",2018.0
41431,19.0,Cauca,19142.0,Caloto,MDM,"63,12",2018.0
41432,19.0,Cauca,19212.0,Corinto,MDM,"41,93",2018.0
41433,19.0,Cauca,19256.0,El Tambo,MDM,"49,42",2018.0
41434,19.0,Cauca,19290.0,Florencia,MDM,"50,82",2018.0
41435,19.0,Cauca,19300.0,Guachené,MDM,"62,64",2018.0
41436,19.0,Cauca,19318.0,Guapi,MDM,"48,03",2018.0
41437,19.0,Cauca,19355.0,Inzá,MDM,"44,42",2018.0
41438,19.0,Cauca,19364.0,Jambaló,MDM,"42,56",2018.0
41439,19.0,Cauca,19392.0,La Sierra,MDM,"35,72",2018.0
41440,19.0,Cauca,19397.0,La Vega,MDM,"43,11",2018.0
41441,19.0,Cauca,19418.0,López,MDM,"36,41",2018.0
41442,19.0,Cauca,19450.0,Mercaderes,MDM,"38,75",2018.0
41443,19.0,Cauca,19455.0,Miranda,MDM,"61,57",2018.0
41444,19.0,Cauca,19473.0,Morales,MDM,"45,44",2018.0
41445,19.0,Cauca,19513.0,Padilla,MDM,"35,01",2018.0
41446,19.0,Cauca,19517.0,Paéz,MDM,"38,67",2018.0
41447,19.0,Cauca,19532.0,Patía,MDM,"49,79",2018.0
41448,19.0,Cauca,19533.0,Piamonte,MDM,"31,13",2018.0
41449,19.0,Cauca,19548.0,Piendamó,MDM,"52,87",2018.0
41450,19.0,Cauca,19573.0,Puerto Tejada,MDM,"61,34",2018.0
41451,19.0,Cauca,19585.0,Puracé,MDM,"44,54",2018.0
41452,19.0,Cauca,19622.0,Rosas,MDM,"42,82",2018.0
41453,19.0,Cauca,19693.0,San Sebastián,MDM,"42,21",2018.0
41454,19.0,Cauca,19698.0,Santander de Quilichao,MDM,"49,80",2018.0
41455,19.0,Cauca,19701.0,Santa Rosa,MDM,"37,80",2018.0
41456,19.0,Cauca,19743.0,Silvia,MDM,"44,88",2018.0
41457,19.0,Cauca,19760.0,Sotará,MDM,"47,68",2018.0
41458,19.0,Cauca,19780.0,Suárez,MDM,"40,99",2018.0
41459,19.0,Cauca,19785.0,Sucre,MDM,"41,69",2018.0
41460,19.0,Cauca,19807.0,Timbío,MDM,"48,45",2018.0
41461,19.0,Cauca,19809.0,Timbiquí,MDM,"58,93",2018.0
41462,19.0,Cauca,19821.0,Toribío,MDM,"30,35",2018.0
41463,19.0,Cauca,19824.0,Totoró,MDM,"42,62",2018.0
41464,19.0,Cauca,19845.0,Villa Rica,MDM,"62,81",2018.0
41465,20.0,Cesar,20011.0,Aguachica,MDM,"44,71",2018.0
41466,20.0,Cesar,20013.0,Agustín Codazzi,MDM,"48,75",2018.0
41467,20.0,Cesar,20032.0,Astrea,MDM,"39,86",2018.0
41468,20.0,Cesar,20045.0,Becerril,MDM,"64,08",2018.0
41469,20.0,Cesar,20060.0,Bosconia,MDM,"50,31",2018.0
41470,20.0,Cesar,20175.0,Chimichagua,MDM,"44,62",2018.0
41471,20.0,Cesar,20178.0,Chiriguaná,MDM,"53,56",2018.0
41472,20.0,Cesar,20001.0,Valledupar,MDM,"50,53",2018.0
41473,20.0,Cesar,20228.0,Curumaní,MDM,"49,99",2018.0
41474,20.0,Cesar,20238.0,El Copey,MDM,"47,23",2018.0
41475,20.0,Cesar,20250.0,El Paso,MDM,"58,94",2018.0
41476,20.0,Cesar,20295.0,Gamarra,MDM,"41,00",2018.0
41477,20.0,Cesar,20310.0,González,MDM,"39,42",2018.0
41478,20.0,Cesar,20383.0,La Gloria,MDM,"56,03",2018.0
41479,20.0,Cesar,20400.0,La Jagua de Ibirico,MDM,"52,86",2018.0
41480,20.0,Cesar,20443.0,Manaure,MDM,"43,10",2018.0
41481,20.0,Cesar,20517.0,Pailitas,MDM,"41,16",2018.0
41482,20.0,Cesar,20550.0,Pelaya,MDM,"50,07",2018.0
41483,20.0,Cesar,20570.0,Pueblo Bello,MDM,"39,14",2018.0
41484,20.0,Cesar,20614.0,Río de Oro,MDM,"41,56",2018.0
41485,20.0,Cesar,20621.0,La Paz,MDM,"51,62",2018.0
41486,20.0,Cesar,20710.0,San Alberto,MDM,"58,95",2018.0
41487,20.0,Cesar,20750.0,San Diego,MDM,"42,37",2018.0
41488,20.0,Cesar,20770.0,San Martín,MDM,"56,21",2018.0
41489,20.0,Cesar,20787.0,Tamalameque,MDM,"48,33",2018.0
41490,18.0,Caquetá,18029.0,Albania,MDM,"48,58",2018.0
41491,18.0,Caquetá,18001.0,Florencia,MDM,"59,41",2018.0
41492,18.0,Caquetá,18094.0,Belén de Los Andaquíes,MDM,"53,66",2018.0
41493,18.0,Caquetá,18150.0,Cartagena del Chairá,MDM,"48,25",2018.0
41494,18.0,Caquetá,18205.0,Curillo,MDM,"43,39",2018.0
41495,18.0,Caquetá,18247.0,El Doncello,MDM,"50,66",2018.0
41496,18.0,Caquetá,18256.0,El Paujil,MDM,"46,81",2018.0
41497,18.0,Caquetá,18410.0,La Montañita,MDM,"51,05",2018.0
41498,18.0,Caquetá,18460.0,Milán,MDM,"42,53",2018.0
41499,18.0,Caquetá,18479.0,Morelia,MDM,"42,73",2018.0
41500,18.0,Caquetá,18592.0,Puerto Rico,MDM,"45,33",2018.0
41501,18.0,Caquetá,18610.0,San José del Fragua,MDM,"53,24",2018.0
41502,18.0,Caquetá,18753.0,San Vicente del Caguán,MDM,"54,54",2018.0
41503,18.0,Caquetá,18756.0,Solano,MDM,"43,53",2018.0
41504,18.0,Caquetá,18860.0,Valparaíso,MDM,"44,31",2018.0
41505,18.0,Caquetá,18785.0,Solita,MDM,"38,62",2018.0
41506,17.0,Caldas,17877.0,Viterbo,MDM,"46,71",2018.0
41507,17.0,Caldas,17867.0,Victoria,MDM,"57,66",2018.0
41508,17.0,Caldas,17873.0,Villamaría,MDM,"60,50",2018.0
41509,17.0,Caldas,17653.0,Salamina,MDM,"58,04",2018.0
41510,17.0,Caldas,17662.0,Samaná,MDM,"51,40",2018.0
41511,17.0,Caldas,17665.0,San José,MDM,"48,78",2018.0
41512,17.0,Caldas,17777.0,Supía,MDM,"48,13",2018.0
41513,17.0,Caldas,17446.0,Marulanda,MDM,"50,12",2018.0
41514,17.0,Caldas,17486.0,Neira,MDM,"59,13",2018.0
41515,17.0,Caldas,17495.0,Norcasia,MDM,"59,16",2018.0
41516,17.0,Caldas,17513.0,Pácora,MDM,"50,52",2018.0
41517,17.0,Caldas,17524.0,Palestina,MDM,"50,40",2018.0
41518,17.0,Caldas,17541.0,Pensilvania,MDM,"48,96",2018.0
41519,17.0,Caldas,17614.0,Riosucio,MDM,"49,67",2018.0
41520,17.0,Caldas,17616.0,Risaralda,MDM,"57,96",2018.0
41521,17.0,Caldas,17001.0,Manizales,MDM,"66,60",2018.0
41522,17.0,Caldas,17013.0,Aguadas,MDM,"51,46",2018.0
41523,17.0,Caldas,17042.0,Anserma,MDM,"53,16",2018.0
41524,17.0,Caldas,17050.0,Aranzazu,MDM,"45,18",2018.0
41525,17.0,Caldas,17088.0,Belalcázar,MDM,"54,69",2018.0
41526,17.0,Caldas,17174.0,Chinchiná,MDM,"59,98",2018.0
41527,17.0,Caldas,17272.0,Filadelfia,MDM,"44,56",2018.0
41528,17.0,Caldas,17380.0,La Dorada,MDM,"57,78",2018.0
41529,17.0,Caldas,17388.0,La Merced,MDM,"43,53",2018.0
41530,17.0,Caldas,17433.0,Manzanares,MDM,"42,38",2018.0
41531,17.0,Caldas,17442.0,Marmato,MDM,"48,65",2018.0
41532,17.0,Caldas,17444.0,Marquetalia,MDM,"44,29",2018.0
41533,13.0,Bolívar,13894.0,Zambrano,MDM,"52,58",2018.0
41534,13.0,Bolívar,13838.0,Turbaná,MDM,"35,07",2018.0
41535,13.0,Bolívar,13873.0,Villanueva,MDM,"38,48",2018.0
41536,13.0,Bolívar,13673.0,Santa Catalina,MDM,"45,47",2018.0
41537,13.0,Bolívar,13683.0,Santa Rosa,MDM,"46,05",2018.0
41538,13.0,Bolívar,13688.0,Santa Rosa del Sur,MDM,"45,51",2018.0
41539,13.0,Bolívar,13744.0,Simití,MDM,"36,42",2018.0
41540,13.0,Bolívar,13760.0,Soplaviento,MDM,"38,43",2018.0
41541,13.0,Bolívar,13780.0,Talaigua Nuevo,MDM,"47,48",2018.0
41542,13.0,Bolívar,13810.0,Tiquisio,MDM,"46,31",2018.0
41543,13.0,Bolívar,13836.0,Turbaco,MDM,"48,35",2018.0
41544,13.0,Bolívar,13442.0,María La Baja,MDM,"45,43",2018.0
41545,13.0,Bolívar,13458.0,Montecristo,MDM,"19,66",2018.0
41546,13.0,Bolívar,13468.0,Mompós,MDM,"49,64",2018.0
41547,13.0,Bolívar,13473.0,Morales,MDM,"21,79",2018.0
41548,13.0,Bolívar,13490.0,Norosí,MDM,"43,73",2018.0
41549,13.0,Bolívar,13549.0,Pinillos,MDM,"42,26",2018.0
41550,13.0,Bolívar,13580.0,Regidor,MDM,"49,41",2018.0
41551,13.0,Bolívar,13600.0,Río Viejo,MDM,"44,25",2018.0
41552,13.0,Bolívar,13620.0,San Cristóbal,MDM,"30,54",2018.0
41553,13.0,Bolívar,13647.0,San Estanislao,MDM,"46,56",2018.0
41554,13.0,Bolívar,13650.0,San Fernando,MDM,"44,95",2018.0
41555,13.0,Bolívar,13654.0,San Jacinto,MDM,"42,97",2018.0
41556,13.0,Bolívar,13655.0,San Jacinto del Cauca,MDM,"43,27",2018.0
41557,13.0,Bolívar,13657.0,San Juan Nepomuceno,MDM,"30,26",2018.0
41558,13.0,Bolívar,13667.0,San Martín de Loba,MDM,"38,40",2018.0
41559,13.0,Bolívar,13670.0,San Pablo,MDM,"50,23",2018.0
41560,13.0,Bolívar,13001.0,Cartagena,MDM,"63,26",2018.0
41561,13.0,Bolívar,13006.0,Achí,MDM,"48,01",2018.0
41562,13.0,Bolívar,13030.0,Altos del Rosario,MDM,"41,44",2018.0
41563,13.0,Bolívar,13042.0,Arenal,MDM,"47,27",2018.0
41564,13.0,Bolívar,13052.0,Arjona,MDM,"48,34",2018.0
41565,13.0,Bolívar,13062.0,Arroyohondo,MDM,"52,69",2018.0
41566,13.0,Bolívar,13074.0,Barranco de Loba,MDM,"36,35",2018.0
41567,13.0,Bolívar,13140.0,Calamar,MDM,"41,15",2018.0
41568,13.0,Bolívar,13160.0,Cantagallo,MDM,"52,03",2018.0
41569,13.0,Bolívar,13188.0,Cicuco,MDM,"53,56",2018.0
41570,13.0,Bolívar,13212.0,Córdoba,MDM,"40,69",2018.0
41571,13.0,Bolívar,13222.0,Clemencia,MDM,"49,72",2018.0
41572,13.0,Bolívar,13244.0,El Carmen de Bolívar,MDM,"23,64",2018.0
41573,13.0,Bolívar,13248.0,El Guamo,MDM,"40,73",2018.0
41574,13.0,Bolívar,13268.0,El Peñón,MDM,"41,99",2018.0
41575,13.0,Bolívar,13300.0,Hatillo de Loba,MDM,"48,85",2018.0
41576,13.0,Bolívar,13430.0,Magangué,MDM,"48,27",2018.0
41577,13.0,Bolívar,13433.0,Mahates,MDM,"41,32",2018.0
41578,13.0,Bolívar,13440.0,Margarita,MDM,"45,50",2018.0
41579,15.0,Boyacá,15001.0,Tunja,MDM,"66,49",2018.0
41580,15.0,Boyacá,15022.0,Almeida,MDM,"42,29",2018.0
41581,15.0,Boyacá,15047.0,Aquitania,MDM,"44,54",2018.0
41582,15.0,Boyacá,15051.0,Arcabuco,MDM,"56,63",2018.0
41583,15.0,Boyacá,15087.0,Belén,MDM,"49,64",2018.0
41584,15.0,Boyacá,15090.0,Berbeo,MDM,"48,77",2018.0
41585,15.0,Boyacá,15092.0,Betéitiva,MDM,"49,88",2018.0
41586,15.0,Boyacá,15097.0,Boavita,MDM,"45,57",2018.0
41588,15.0,Boyacá,15106.0,Briceño,MDM,"53,00",2018.0
41589,15.0,Boyacá,15109.0,Buenavista,MDM,"50,07",2018.0
41590,15.0,Boyacá,15114.0,Busbanzá,MDM,"54,63",2018.0
41591,15.0,Boyacá,15131.0,Caldas,MDM,"46,71",2018.0
41592,15.0,Boyacá,15135.0,Campohermoso,MDM,"50,74",2018.0
41593,15.0,Boyacá,15162.0,Cerinza,MDM,"48,78",2018.0
41594,15.0,Boyacá,15172.0,Chinavita,MDM,"57,95",2018.0
41595,15.0,Boyacá,15176.0,Chiquinquirá,MDM,"60,55",2018.0
41596,15.0,Boyacá,15180.0,Chiscas,MDM,"44,44",2018.0
41597,15.0,Boyacá,15183.0,Chita,MDM,"49,94",2018.0
41598,15.0,Boyacá,15185.0,Chitaraque,MDM,"49,76",2018.0
41599,15.0,Boyacá,15187.0,Chivatá,MDM,"47,96",2018.0
41600,15.0,Boyacá,15189.0,Ciénega,MDM,"52,11",2018.0
41601,15.0,Boyacá,15204.0,Cómbita,MDM,"48,84",2018.0
41602,15.0,Boyacá,15212.0,Coper,MDM,"49,01",2018.0
41603,15.0,Boyacá,15215.0,Corrales,MDM,"56,41",2018.0
41604,15.0,Boyacá,15218.0,Covarachía,MDM,"42,50",2018.0
41605,15.0,Boyacá,15223.0,Cubará,MDM,"55,28",2018.0
41606,15.0,Boyacá,15224.0,Cucaita,MDM,"56,61",2018.0
41607,15.0,Boyacá,15226.0,Cuítiva,MDM,"56,27",2018.0
41608,15.0,Boyacá,15232.0,Chíquiza,MDM,"48,83",2018.0
41609,15.0,Boyacá,15236.0,Chivor,MDM,"50,12",2018.0
41610,15.0,Boyacá,15238.0,Duitama,MDM,"62,98",2018.0
41611,15.0,Boyacá,15244.0,El Cocuy,MDM,"44,36",2018.0
41612,15.0,Boyacá,15248.0,El Espino,MDM,"39,17",2018.0
41613,15.0,Boyacá,15272.0,Firavitoba,MDM,"55,22",2018.0
41614,15.0,Boyacá,15276.0,Floresta,MDM,"44,59",2018.0
41615,15.0,Boyacá,15293.0,Gachantivá,MDM,"54,71",2018.0
41616,15.0,Boyacá,15296.0,Gámeza,MDM,"55,53",2018.0
41617,15.0,Boyacá,15299.0,Garagoa,MDM,"59,45",2018.0
41618,15.0,Boyacá,15317.0,Guacamayas,MDM,"47,38",2018.0
41619,15.0,Boyacá,15322.0,Guateque,MDM,"61,68",2018.0
41620,15.0,Boyacá,15325.0,Guayatá,MDM,"48,88",2018.0
41621,15.0,Boyacá,15332.0,Güicán,MDM,"41,89",2018.0
41622,15.0,Boyacá,15362.0,Iza,MDM,"58,43",2018.0
41623,15.0,Boyacá,15367.0,Jenesano,MDM,"60,64",2018.0
41624,15.0,Boyacá,15368.0,Jericó,MDM,"55,74",2018.0
41625,15.0,Boyacá,15377.0,Labranzagrande,MDM,"49,22",2018.0
41626,15.0,Boyacá,15380.0,La Capilla,MDM,"46,99",2018.0
41627,15.0,Boyacá,15401.0,La Victoria,MDM,"42,55",2018.0
41628,15.0,Boyacá,15403.0,La Uvita,MDM,"50,81",2018.0
41629,15.0,Boyacá,15407.0,Villa de Leyva,MDM,"64,78",2018.0
41630,15.0,Boyacá,15425.0,Macanal,MDM,"56,54",2018.0
41631,15.0,Boyacá,15442.0,Maripí,MDM,"47,66",2018.0
41632,15.0,Boyacá,15455.0,Miraflores,MDM,"57,66",2018.0
41633,15.0,Boyacá,15464.0,Mongua,MDM,"39,28",2018.0
41634,15.0,Boyacá,15466.0,Monguí,MDM,"43,28",2018.0
41635,15.0,Boyacá,15469.0,Moniquirá,MDM,"52,26",2018.0
41636,15.0,Boyacá,15476.0,Motavita,MDM,"46,68",2018.0
41637,15.0,Boyacá,15480.0,Muzo,MDM,"52,74",2018.0
41638,15.0,Boyacá,15491.0,Nobsa,MDM,"53,51",2018.0
41639,15.0,Boyacá,15494.0,Nuevo Colón,MDM,"43,50",2018.0
41640,15.0,Boyacá,15500.0,Oicatá,MDM,"59,66",2018.0
41641,15.0,Boyacá,15507.0,Otanche,MDM,"44,25",2018.0
41642,15.0,Boyacá,15511.0,Pachavita,MDM,"53,32",2018.0
41643,15.0,Boyacá,15514.0,Páez,MDM,"45,09",2018.0
41644,15.0,Boyacá,15516.0,Paipa,MDM,"65,99",2018.0
41645,15.0,Boyacá,15518.0,Pajarito,MDM,"54,80",2018.0
41646,15.0,Boyacá,15522.0,Panqueba,MDM,"50,23",2018.0
41647,15.0,Boyacá,15531.0,Pauna,MDM,"44,37",2018.0
41648,15.0,Boyacá,15533.0,Paya,MDM,"39,78",2018.0
